creator,version,href,ns1:text,ns1:time,lat,lon,ns1:name,ns1:desc,ns1:name2,ns1:number,lat3,lon4,ns1:name5
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44699,-81.93843,TP029
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44694,-81.93838,TP030
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.4469,-81.93834,TP031
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44685,-81.93829,TP032
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.4468,-81.93826,TP033
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44675,-81.93822,TP034
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44664,-81.93815,TP035
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44648,-81.93806,TP036
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44638,-81.93798,TP037
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44632,-81.93793,TP038
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44628,-81.9379,TP039
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44624,-81.93785,TP040
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44619,-81.93779,TP041
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44616,-81.93775,TP042
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44612,-81.9377,TP043
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44606,-81.9376,TP044
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44597,-81.93744,TP045
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44571,-81.93693,TP046
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44569,-81.93687,TP047
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.4455,-81.93651,TP048
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44539,-81.93628,TP049
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44534,-81.93619,TP050
